event_id,timestamp,market,creator_tier,content_category,policy_category,intervention_type,detection_method,severity_score,is_proactive_removal,removed_within_24h,is_false_positive,baseline_ccv,ccv_lost_5min,ccv_recovered_15min,drop_off_rate,recovery_rate,creator_ack_seconds,scale_factor
EVT_00774,2026-02-21 15:25:38,US,Nano,Gaming,illegal_regulated_goods,content_warning_overlay,automated,1.69,True,True,False,151,22,2,0.1492,0.1281,,262.9
EVT_01062,2026-02-21 18:26:56,US,Micro,Music,minor_safety,escalated_review_flag,automated,4.09,True,True,False,1255,152,5,0.1214,0.0355,,262.9
EVT_00499,2026-02-21 18:27:34,US,Mid,Music,minor_safety,content_warning_overlay,automated,1.85,True,True,False,9263,1808,232,0.1952,0.1287,,262.9
EVT_00689,2026-02-21 19:06:35,US,Micro,Fitness,illegal_regulated_goods,stream_pause,automated,3.12,True,True,False,1842,577,78,0.3134,0.1352,,262.9
EVT_00784,2026-02-21 19:28:41,US,Micro,Gaming,misinformation,stream_pause,automated,3.36,True,False,False,2304,618,72,0.2685,0.1181,,262.9
EVT_03650,2026-02-21 19:31:07,US,Micro,Commerce,minor_safety,stream_pause,automated,3.39,True,True,False,1421,289,34,0.2038,0.1192,,262.9
EVT_02798,2026-02-21 20:11:21,US,Macro,Education,misinformation,escalated_review_flag,automated,4.69,False,True,False,54813,10896,1996,0.1988,0.1832,,262.9
EVT_01877,2026-02-21 20:31:11,US,Mid,Commerce,hate_speech,caption_text_removal,automated,1.43,True,True,False,5000,758,79,0.1518,0.1053,,262.9
EVT_03773,2026-02-21 20:51:03,US,Nano,Gaming,misinformation,audio_mute,human_review,2.15,True,True,False,335,131,15,0.3934,0.1172,,262.9
EVT_01081,2026-02-21 21:34:34,US,Macro,Talk,minor_safety,audio_mute,automated,2.03,True,True,False,25979,8821,1386,0.3396,0.1571,94.0,262.9
EVT_03817,2026-02-21 21:50:45,US,Nano,Commerce,spam_fake_engagement,audio_mute,user_report,1.67,True,True,False,268,97,13,0.3649,0.1358,67.0,262.9
EVT_01520,2026-02-21 22:04:00,US,Nano,Gaming,minor_safety,content_warning_overlay,automated,2.2,True,True,False,157,29,3,0.19,0.1201,,262.9
EVT_03391,2026-02-21 22:09:55,US,Nano,Commerce,adult_nudity_sexual,stream_pause,automated,3.79,True,False,False,143,27,1,0.1894,0.0401,,262.9
EVT_02971,2026-02-21 22:18:56,US,Nano,Music,illegal_regulated_goods,stream_pause,user_report,3.52,True,True,False,355,90,12,0.2557,0.1387,,262.9
EVT_00712,2026-02-21 22:43:04,US,Macro,Gaming,adult_nudity_sexual,stream_pause,automated,3.28,True,True,False,32049,7795,847,0.2432,0.1087,,262.9
EVT_00243,2026-02-21 22:59:42,US,Nano,Talk,violent_graphic,content_warning_overlay,human_review,1.53,True,True,False,291,30,3,0.1062,0.1029,,262.9
EVT_03739,2026-02-21 23:41:02,US,Nano,Fitness,illegal_regulated_goods,caption_text_removal,automated,1.29,True,True,False,160,32,4,0.2051,0.1438,,262.9
EVT_02291,2026-02-21 23:52:35,US,Macro,Commerce,illegal_regulated_goods,audio_mute,automated,1.95,True,True,False,62179,24804,2095,0.3989,0.0845,71.0,262.9
EVT_01085,2026-02-22 00:02:43,US,Micro,Music,misinformation,escalated_review_flag,automated,4.47,True,True,False,947,37,5,0.0395,0.1457,,262.9
EVT_04109,2026-02-22 00:28:02,US,Mid,Talk,illegal_regulated_goods,stream_pause,automated,3.38,True,True,False,6074,1648,121,0.2714,0.0737,,262.9
EVT_02571,2026-02-22 00:38:44,US,Nano,Fitness,illegal_regulated_goods,stream_pause,automated,3.26,True,True,False,471,115,7,0.2451,0.0684,,262.9
EVT_00540,2026-02-22 01:12:53,US,Micro,Talk,minor_safety,content_warning_overlay,automated,1.58,True,True,False,2314,528,32,0.2286,0.0624,,262.9
EVT_01182,2026-02-22 01:27:56,US,Nano,Commerce,illegal_regulated_goods,escalated_review_flag,automated,3.91,True,True,False,306,35,2,0.1148,0.0745,,262.9
EVT_03122,2026-02-22 01:41:32,US,Micro,Music,illegal_regulated_goods,content_warning_overlay,automated,1.21,True,True,False,1930,259,29,0.1342,0.1148,,262.9
EVT_02296,2026-02-22 02:29:44,US,Macro,Music,hate_speech,audio_mute,automated,1.83,True,True,False,69132,26289,3696,0.3803,0.1406,,262.9
EVT_00261,2026-02-22 03:54:10,US,Nano,Commerce,spam_fake_engagement,escalated_review_flag,automated,3.37,True,True,False,230,53,7,0.234,0.147,,262.9
EVT_00323,2026-02-22 04:11:04,US,Nano,Commerce,illegal_regulated_goods,audio_mute,automated,2.54,True,True,False,256,91,4,0.3587,0.0478,91.0,262.9
EVT_01163,2026-02-22 04:12:23,US,Micro,Gaming,minor_safety,caption_text_removal,user_report,1.2,True,False,False,1317,149,14,0.1136,0.1005,,262.9
EVT_02936,2026-02-22 04:59:39,US,Micro,Gaming,adult_nudity_sexual,caption_text_removal,automated,1.61,True,True,False,1471,144,18,0.0983,0.1261,,262.9
EVT_01025,2026-02-22 05:01:09,US,Nano,Education,violent_graphic,audio_mute,automated,1.75,True,True,False,235,109,12,0.466,0.1112,,262.9
EVT_00552,2026-02-22 05:24:20,US,Nano,Gaming,illegal_regulated_goods,content_warning_overlay,automated,1.5,True,True,False,215,36,6,0.1692,0.1769,,262.9
EVT_00963,2026-02-22 05:56:13,US,Micro,Gaming,illegal_regulated_goods,stream_pause,human_review,3.27,True,True,False,1318,191,14,0.1455,0.0784,,262.9
EVT_02065,2026-02-22 07:45:45,US,Micro,Gaming,spam_fake_engagement,escalated_review_flag,automated,4.46,True,True,False,523,59,4,0.1129,0.0782,,262.9
EVT_00011,2026-02-22 07:54:29,US,Micro,Fitness,violent_graphic,escalated_review_flag,automated,4.67,True,True,False,664,94,9,0.1431,0.098,,262.9
EVT_01942,2026-02-22 08:01:12,US,Micro,Fitness,adult_nudity_sexual,escalated_review_flag,automated,4.5,True,True,False,1184,225,11,0.19,0.0518,,262.9
EVT_01755,2026-02-22 08:27:16,US,Nano,Fitness,minor_safety,audio_mute,automated,1.69,True,True,False,185,67,12,0.3635,0.183,111.0,262.9
EVT_02112,2026-02-22 09:27:02,US,Nano,Gaming,illegal_regulated_goods,audio_mute,automated,1.97,True,True,False,398,75,8,0.1888,0.1146,101.0,262.9
EVT_00132,2026-02-22 10:44:23,US,Macro,Gaming,spam_fake_engagement,audio_mute,automated,1.97,True,True,False,96585,27674,4069,0.2865,0.147,,262.9
EVT_02560,2026-02-22 11:32:23,US,Micro,Music,minor_safety,caption_text_removal,automated,1.26,True,True,False,1058,98,9,0.0929,0.0978,,262.9
EVT_00292,2026-02-22 11:36:06,US,Mid,Gaming,adult_nudity_sexual,content_warning_overlay,automated,1.99,True,True,False,3793,834,146,0.2201,0.1753,,262.9
EVT_00579,2026-02-22 11:39:08,US,Nano,Gaming,spam_fake_engagement,stream_pause,automated,3.47,True,False,False,136,16,1,0.1184,0.1095,,262.9
EVT_01079,2026-02-22 11:50:51,US,Micro,Education,illegal_regulated_goods,escalated_review_flag,human_review,3.22,True,True,False,1857,240,10,0.1296,0.0443,,262.9
EVT_03912,2026-02-22 12:12:48,US,Mid,Music,minor_safety,audio_mute,automated,2.26,True,True,False,4793,2021,184,0.4217,0.0914,,262.9
EVT_02486,2026-02-22 13:02:59,US,Micro,Talk,minor_safety,content_warning_overlay,automated,1.59,True,True,False,1293,281,14,0.2175,0.0516,,262.9
EVT_00640,2026-02-22 13:26:45,US,Nano,Talk,illegal_regulated_goods,escalated_review_flag,automated,3.7,True,True,False,115,13,1,0.1133,0.114,,262.9
EVT_03458,2026-02-22 14:15:31,US,Micro,Music,illegal_regulated_goods,audio_mute,user_report,2.58,True,True,False,1284,357,39,0.2782,0.112,74.0,262.9
EVT_02243,2026-02-22 15:31:20,US,Mid,Music,minor_safety,audio_mute,automated,2.02,True,False,False,4472,1934,199,0.4326,0.1031,46.0,262.9
EVT_03595,2026-02-22 15:34:08,US,Nano,Education,minor_safety,escalated_review_flag,automated,4.78,True,True,False,132,18,0,0.1385,0.0436,,262.9
EVT_01225,2026-02-22 16:02:23,US,Nano,Gaming,violent_graphic,caption_text_removal,automated,1.37,True,True,False,99,14,0,0.1443,0.032,,262.9
EVT_03484,2026-02-22 16:55:15,US,Mid,Fitness,minor_safety,escalated_review_flag,human_review,4.53,True,True,False,3127,483,65,0.1546,0.1352,,262.9
EVT_03054,2026-02-22 17:47:55,US,Macro,Education,violent_graphic,stream_pause,automated,3.53,True,True,False,35179,5301,693,0.1507,0.1309,,262.9
EVT_01580,2026-02-22 18:01:28,US,Micro,Commerce,hate_speech,escalated_review_flag,automated,3.86,True,True,True,2379,138,13,0.058,0.0955,,262.9
EVT_01395,2026-02-22 18:14:41,US,Nano,Music,violent_graphic,escalated_review_flag,automated,3.67,True,True,False,245,30,1,0.1251,0.065,,262.9
EVT_00108,2026-02-22 18:17:01,US,Micro,Commerce,minor_safety,content_warning_overlay,automated,2.01,True,True,False,2000,424,20,0.2121,0.0486,,262.9
EVT_02793,2026-02-22 18:35:45,US,Nano,Talk,minor_safety,audio_mute,automated,1.9,True,True,False,172,70,8,0.4075,0.1226,,262.9
EVT_01342,2026-02-22 18:47:14,US,Macro,Music,illegal_regulated_goods,stream_pause,automated,3.62,True,True,False,32126,6461,684,0.2011,0.1059,,262.9
EVT_00383,2026-02-22 18:48:42,US,Nano,Music,violent_graphic,content_warning_overlay,automated,2.4,True,False,False,284,37,0,0.131,0.0262,,262.9
EVT_03015,2026-02-22 20:17:25,US,Mid,Gaming,adult_nudity_sexual,audio_mute,human_review,2.72,True,True,False,10625,2352,301,0.2215,0.1281,126.0,262.9
EVT_04050,2026-02-22 20:35:26,US,Nano,Education,illegal_regulated_goods,audio_mute,automated,2.26,False,True,False,100,48,4,0.4804,0.092,9.0,262.9
EVT_02811,2026-02-22 21:01:51,US,Macro,Gaming,minor_safety,stream_pause,automated,2.85,True,True,False,47295,12931,1899,0.2734,0.1469,,262.9
EVT_01289,2026-02-22 21:44:50,US,Nano,Commerce,spam_fake_engagement,audio_mute,automated,2.22,True,True,False,160,43,6,0.2701,0.1485,,262.9
EVT_02834,2026-02-22 21:59:07,US,Nano,Education,minor_safety,escalated_review_flag,automated,4.1,True,True,False,181,18,2,0.1036,0.1309,,262.9
EVT_00704,2026-02-22 22:13:07,US,Mid,Gaming,violent_graphic,audio_mute,automated,1.87,True,True,False,6182,1704,207,0.2757,0.1215,75.0,262.9
EVT_01884,2026-02-22 22:39:05,US,Micro,Talk,illegal_regulated_goods,caption_text_removal,automated,1.28,True,True,False,2117,167,12,0.0791,0.074,,262.9
EVT_00001,2026-02-22 22:47:46,US,Micro,Gaming,minor_safety,caption_text_removal,automated,1.3,True,True,False,1341,86,10,0.0644,0.1228,,262.9
EVT_03123,2026-02-22 22:56:58,US,Nano,Music,violent_graphic,audio_mute,automated,1.67,True,True,False,420,164,24,0.3919,0.1468,,262.9
EVT_03233,2026-02-22 23:05:19,US,Nano,Gaming,illegal_regulated_goods,escalated_review_flag,automated,4.12,True,True,False,218,37,5,0.1709,0.1455,,262.9
EVT_00630,2026-02-23 01:15:38,US,Nano,Gaming,illegal_regulated_goods,content_warning_overlay,automated,1.94,True,True,False,320,61,8,0.1924,0.1448,,262.9
EVT_02275,2026-02-23 01:59:08,US,Nano,Gaming,illegal_regulated_goods,content_warning_overlay,human_review,2.05,True,True,False,441,33,4,0.0771,0.143,,262.9
EVT_01456,2026-02-23 02:05:07,US,Micro,Talk,spam_fake_engagement,content_warning_overlay,automated,2.32,True,True,False,893,163,14,0.1829,0.0869,,262.9
EVT_02156,2026-02-23 02:07:57,US,Nano,Commerce,adult_nudity_sexual,audio_mute,automated,1.89,True,True,False,218,103,8,0.4728,0.0793,192.0,262.9
EVT_03841,2026-02-23 02:17:13,US,Nano,Music,violent_graphic,stream_pause,automated,3.45,True,True,False,424,150,10,0.3539,0.0725,,262.9
EVT_02852,2026-02-23 02:27:33,US,Nano,Music,illegal_regulated_goods,audio_mute,automated,1.52,True,True,False,241,87,8,0.3642,0.0955,82.0,262.9
EVT_00402,2026-02-23 02:42:36,US,Nano,Talk,minor_safety,escalated_review_flag,automated,3.62,True,True,False,205,28,3,0.1378,0.1242,,262.9
EVT_02995,2026-02-23 02:43:27,US,Nano,Commerce,violent_graphic,content_warning_overlay,user_report,1.21,True,True,False,293,33,3,0.1158,0.1009,,262.9
EVT_01419,2026-02-23 02:48:02,US,Mid,Gaming,illegal_regulated_goods,audio_mute,automated,2.37,True,True,False,3516,1377,61,0.3918,0.0449,,262.9
EVT_01332,2026-02-23 02:48:21,US,Micro,Gaming,minor_safety,content_warning_overlay,automated,1.53,True,True,False,978,212,20,0.2172,0.0968,,262.9
EVT_01605,2026-02-23 03:14:58,US,Nano,Commerce,minor_safety,escalated_review_flag,automated,3.46,True,True,False,396,35,3,0.0898,0.0967,,262.9
EVT_03079,2026-02-23 03:37:39,US,Nano,Gaming,minor_safety,caption_text_removal,automated,1.06,True,True,False,258,39,4,0.1537,0.1165,,262.9
EVT_02963,2026-02-23 03:56:16,US,Mid,Talk,minor_safety,stream_pause,user_report,4.08,True,True,False,8159,1938,299,0.2376,0.1544,,262.9
EVT_01820,2026-02-23 04:47:21,US,Mid,Education,violent_graphic,audio_mute,automated,2.12,True,False,False,2821,709,81,0.2514,0.1155,21.0,262.9
EVT_01613,2026-02-23 04:54:09,US,Mid,Education,minor_safety,stream_pause,user_report,3.76,True,True,False,7842,1550,80,0.1977,0.0518,,262.9
EVT_01730,2026-02-23 05:09:35,US,Mid,Fitness,minor_safety,content_warning_overlay,automated,1.4,True,True,False,8065,1686,205,0.2091,0.1216,,262.9
EVT_03822,2026-02-23 05:11:57,US,Mid,Fitness,minor_safety,audio_mute,automated,2.65,True,True,False,8646,3888,637,0.4497,0.164,,262.9
EVT_00454,2026-02-23 05:15:21,US,Nano,Talk,misinformation,caption_text_removal,automated,1.66,True,True,False,335,50,5,0.1521,0.1176,,262.9
EVT_03270,2026-02-23 05:18:08,US,Nano,Commerce,misinformation,content_warning_overlay,human_review,2.35,True,True,False,306,43,7,0.1431,0.1803,,262.9
EVT_02786,2026-02-23 05:18:32,US,Macro,Education,minor_safety,stream_pause,human_review,3.52,True,False,False,36800,9076,718,0.2466,0.0791,,262.9
EVT_01029,2026-02-23 05:55:52,US,Nano,Talk,spam_fake_engagement,audio_mute,automated,1.64,True,True,False,426,118,11,0.2775,0.0996,40.0,262.9
EVT_02658,2026-02-23 06:04:26,US,Nano,Fitness,spam_fake_engagement,escalated_review_flag,automated,3.75,True,True,False,272,43,9,0.1607,0.2267,,262.9
EVT_00510,2026-02-23 06:54:56,US,Micro,Talk,minor_safety,audio_mute,automated,1.86,True,True,False,1473,438,64,0.2975,0.1481,,262.9
EVT_00593,2026-02-23 08:36:50,US,Micro,Commerce,spam_fake_engagement,escalated_review_flag,automated,3.79,True,True,False,1663,357,53,0.2149,0.1498,,262.9
EVT_01975,2026-02-23 08:59:17,US,Nano,Music,minor_safety,audio_mute,automated,1.73,True,True,False,542,243,23,0.449,0.0954,639.0,262.9
EVT_03098,2026-02-23 09:50:05,US,Mid,Talk,minor_safety,escalated_review_flag,automated,3.66,True,True,False,3850,369,23,0.096,0.0638,,262.9
EVT_01726,2026-02-23 09:53:20,US,Nano,Gaming,spam_fake_engagement,audio_mute,automated,2.38,True,True,False,347,115,15,0.3335,0.1327,,262.9
EVT_01758,2026-02-23 10:38:17,US,Mid,Gaming,adult_nudity_sexual,escalated_review_flag,automated,3.62,True,True,False,5305,524,57,0.0989,0.1105,,262.9
EVT_03810,2026-02-23 11:20:33,US,Micro,Music,minor_safety,audio_mute,automated,1.56,True,True,False,720,217,17,0.3027,0.0801,161.0,262.9
EVT_00212,2026-02-23 11:33:12,US,Nano,Commerce,misinformation,audio_mute,automated,1.8,True,True,False,229,94,13,0.4112,0.1385,192.0,262.9
EVT_01164,2026-02-23 11:38:17,US,Micro,Education,hate_speech,audio_mute,automated,2.44,True,True,False,815,324,46,0.3977,0.1449,,262.9
EVT_00105,2026-02-23 12:32:26,US,Macro,Talk,minor_safety,stream_pause,human_review,3.38,True,True,False,49919,10602,1142,0.2124,0.1078,,262.9
EVT_02775,2026-02-23 12:40:04,US,Nano,Gaming,minor_safety,escalated_review_flag,automated,3.56,True,True,False,318,38,4,0.1211,0.1197,,262.9
EVT_02398,2026-02-23 14:38:48,US,Micro,Commerce,violent_graphic,stream_pause,automated,2.91,True,True,False,770,266,25,0.3464,0.0953,,262.9
EVT_00103,2026-02-23 14:50:20,US,Mid,Fitness,misinformation,audio_mute,automated,2.78,True,True,False,6876,2500,165,0.3636,0.0661,,262.9
EVT_00040,2026-02-23 15:28:36,US,Micro,Gaming,misinformation,audio_mute,automated,2.44,True,True,False,1952,457,61,0.2344,0.1347,10.0,262.9
EVT_00761,2026-02-23 16:00:50,US,Nano,Talk,hate_speech,stream_pause,automated,3.59,True,True,False,116,31,3,0.2713,0.1215,,262.9
EVT_01026,2026-02-23 16:10:22,US,Nano,Gaming,hate_speech,caption_text_removal,automated,1.1,True,False,False,178,15,1,0.0863,0.1068,,262.9
EVT_01053,2026-02-23 16:14:19,US,Micro,Fitness,minor_safety,content_warning_overlay,human_review,1.4,True,True,False,1258,139,5,0.1105,0.0427,,262.9
EVT_00362,2026-02-23 16:16:05,US,Nano,Gaming,illegal_regulated_goods,audio_mute,automated,1.73,True,True,False,169,64,7,0.3829,0.1213,,262.9
EVT_01402,2026-02-23 16:20:12,US,Macro,Gaming,minor_safety,caption_text_removal,automated,1.71,True,True,False,26855,2550,13,0.095,0.0052,,262.9
EVT_01016,2026-02-23 16:21:58,US,Micro,Talk,illegal_regulated_goods,stream_pause,human_review,3.66,True,True,False,1261,180,20,0.1428,0.1131,,262.9
EVT_02232,2026-02-23 17:16:23,US,Macro,Education,hate_speech,stream_pause,automated,3.18,True,False,False,40892,3613,427,0.0884,0.1183,,262.9
EVT_00081,2026-02-23 17:41:07,US,Mid,Gaming,illegal_regulated_goods,content_warning_overlay,automated,2.11,True,True,False,7881,2035,225,0.2583,0.1108,,262.9
EVT_00616,2026-02-23 18:07:43,US,Macro,Music,minor_safety,escalated_review_flag,human_review,4.16,True,True,False,74125,9910,1684,0.1337,0.1699,,262.9
EVT_03573,2026-02-23 18:51:25,US,Nano,Gaming,misinformation,audio_mute,automated,2.38,True,True,False,166,30,2,0.182,0.0868,,262.9
EVT_01125,2026-02-23 19:17:09,US,Micro,Gaming,misinformation,caption_text_removal,automated,1.74,True,True,False,2043,323,42,0.1582,0.1305,,262.9
EVT_00298,2026-02-23 19:25:32,US,Nano,Music,illegal_regulated_goods,audio_mute,automated,2.01,True,True,False,199,54,2,0.2722,0.0479,56.0,262.9
EVT_03981,2026-02-23 19:46:10,US,Micro,Talk,illegal_regulated_goods,escalated_review_flag,automated,4.03,True,True,False,1315,280,13,0.2134,0.0496,,262.9
EVT_02926,2026-02-23 20:51:49,US,Mid,Education,minor_safety,audio_mute,automated,1.66,True,True,False,7147,3031,404,0.4242,0.1335,35.0,262.9
EVT_03275,2026-02-23 20:54:52,US,Micro,Music,minor_safety,stream_pause,automated,2.82,True,True,False,1405,209,17,0.149,0.086,,262.9
EVT_01715,2026-02-23 21:14:01,US,Macro,Commerce,spam_fake_engagement,audio_mute,automated,2.71,True,False,False,45551,18898,2666,0.4149,0.1411,,262.9
EVT_00697,2026-02-23 21:26:53,US,Micro,Commerce,adult_nudity_sexual,escalated_review_flag,automated,4.16,True,True,False,2656,488,36,0.1838,0.0748,,262.9
EVT_03598,2026-02-23 21:59:33,US,Micro,Talk,minor_safety,content_warning_overlay,automated,1.86,True,True,False,994,276,21,0.2783,0.0785,,262.9
EVT_03518,2026-02-23 22:09:15,US,Nano,Gaming,illegal_regulated_goods,stream_pause,user_report,4.05,True,True,False,268,56,4,0.212,0.0772,,262.9
EVT_02282,2026-02-23 23:04:29,US,Nano,Fitness,minor_safety,escalated_review_flag,automated,3.27,True,False,False,258,45,4,0.1759,0.1042,,262.9
EVT_00795,2026-02-23 23:08:24,US,Nano,Education,minor_safety,caption_text_removal,automated,1.72,True,True,False,342,37,2,0.1103,0.0798,,262.9
EVT_03001,2026-02-23 23:24:55,US,Macro,Talk,illegal_regulated_goods,stream_pause,automated,4.11,True,True,False,29731,4320,454,0.1453,0.1052,,262.9
EVT_01967,2026-02-23 23:47:03,US,Macro,Education,spam_fake_engagement,content_warning_overlay,automated,2.19,True,True,False,41505,6074,539,0.1464,0.0889,,262.9
EVT_00149,2026-02-24 00:11:33,US,Micro,Talk,adult_nudity_sexual,audio_mute,automated,2.01,True,True,False,915,292,47,0.32,0.162,43.0,262.9
EVT_02164,2026-02-24 00:15:30,US,Micro,Fitness,illegal_regulated_goods,escalated_review_flag,user_report,3.93,True,True,False,771,53,6,0.0696,0.1283,,262.9
EVT_01615,2026-02-24 00:19:30,US,Nano,Gaming,misinformation,content_warning_overlay,human_review,1.47,True,True,False,195,24,1,0.1243,0.0646,,262.9
EVT_00414,2026-02-24 00:25:21,US,Micro,Commerce,adult_nudity_sexual,audio_mute,automated,2.21,True,True,False,896,232,25,0.2592,0.1108,197.0,262.9
EVT_03389,2026-02-24 00:57:22,US,Nano,Education,minor_safety,content_warning_overlay,automated,1.96,True,True,False,136,32,4,0.2408,0.1336,,262.9
EVT_02568,2026-02-24 02:20:59,US,Nano,Gaming,minor_safety,audio_mute,automated,1.62,True,True,False,279,104,8,0.3747,0.0817,55.0,262.9
EVT_00057,2026-02-24 02:50:58,US,Nano,Gaming,minor_safety,caption_text_removal,automated,1.64,True,True,False,165,17,2,0.1042,0.1404,,262.9
EVT_03992,2026-02-24 03:04:24,US,Micro,Fitness,violent_graphic,caption_text_removal,automated,1.54,True,True,False,752,127,9,0.1698,0.0757,,262.9
EVT_02114,2026-02-24 03:08:07,US,Mid,Gaming,adult_nudity_sexual,audio_mute,automated,1.88,True,True,False,4630,2210,241,0.4775,0.1093,52.0,262.9
EVT_00541,2026-02-24 03:12:54,US,Micro,Talk,misinformation,stream_pause,automated,3.8,True,True,False,844,197,20,0.2335,0.1041,,262.9
EVT_02063,2026-02-24 03:46:45,US,Mid,Music,minor_safety,caption_text_removal,automated,1.25,True,True,False,9559,725,82,0.0759,0.1136,,262.9
EVT_02821,2026-02-24 05:08:27,US,Micro,Gaming,spam_fake_engagement,caption_text_removal,automated,1.79,True,False,False,857,138,11,0.1613,0.0802,,262.9
EVT_00157,2026-02-24 05:55:12,US,Nano,Talk,adult_nudity_sexual,audio_mute,automated,2.54,True,True,False,330,100,8,0.3058,0.0879,122.0,262.9
EVT_02467,2026-02-24 06:54:49,US,Micro,Fitness,minor_safety,audio_mute,automated,2.78,True,True,False,1293,589,53,0.4561,0.0904,55.0,262.9
EVT_03828,2026-02-24 06:54:56,US,Nano,Gaming,illegal_regulated_goods,content_warning_overlay,human_review,2.07,True,True,False,264,72,5,0.2733,0.0777,,262.9
